Symbol,median_volatility,hist_volatility,mean_momentum,mean_volume_norm,environmentScore,socialScore,governanceScore,marketCap,beta,highestControversy,GICS_Sector_encoded,GICS_Sector,Cluster_DBSCAN
EMR,0.015756518708646035,0.2571411346240193,1.0107925698622007,4.198018319381966e-05,6.05,12.6,4.13,24.914013411931496,1.351,1,4.938666666666666,Industrials,Safe
ENPH,0.04660798871081653,0.6115591505368873,0.9795431618105335,0.0005738079129607983,4.84,8.81,6.25,22.669710371335302,2.12,1,4.803181818181818,Information Technology,Risky
EOG,0.017783557651737846,0.22706398804263944,1.0050400321973394,4.589309747803794e-05,21.34,6.51,6.53,24.93979441907122,1.26,2,5.838636363636363,Energy,Risky
EPAM,0.02334451450360542,0.4388551646255921,0.9947679751599906,5.6164422177069474e-05,4.84,16.47,6.06,23.147939852169475,1.608,0,4.803181818181818,Information Technology,Risky
EQIX,0.017785941337504624,0.24595818530359911,1.005933892254627,5.9755303708270985e-06,3.56,4.76,4.82,25.207720173672847,0.734,1,4.796333333333333,Real Estate,Safe
EQR,0.016461533767730192,0.19488381218101092,1.0068296485738712,6.0499801530154394e-05,3.2,2.95,5.27,24.102916095622223,0.933,1,4.796333333333333,Real Estate,Safe
EQT,0.025882875669391844,0.34346195064410034,1.0125114891969642,0.0002515870853254366,16.61,9.29,5.79,24.094050433173486,1.119,1,5.838636363636363,Energy,Risky
ES,0.018979244157960175,0.23672650066091155,1.0024019410292444,0.00010669135054620796,4.1,8.17,5.82,23.863579762739306,0.617,2,4.248064516129032,Utilities,Safe
ESS,0.01716854138115478,0.21096863125223522,1.0074275322111463,1.794490467632202e-05,3.38,2.93,5.31,23.798380159417764,0.92,1,4.796333333333333,Real Estate,Safe
ETN,0.0195245040482597,0.3165465564265904,1.0101427572655652,2.0712958727381617e-05,7.76,9.26,4.03,25.42417338422019,1.084,2,4.938666666666666,Industrials,Safe
ETR,0.015302005232539004,0.2413529018168597,1.0195554076393973,8.75102251450545e-05,13.29,7.48,4.25,24.356341765089276,0.668,2,4.248064516129032,Utilities,Safe
EVRG,0.01403645030877449,0.15589868234319912,1.0094932292351046,0.0001268876238549946,13.73,10.64,4.88,23.49524336450727,0.602,1,4.248064516129032,Utilities,Safe
EW,0.022134613407578035,0.40182772667496724,0.999494685025389,0.00011067118552449935,2.96,13.41,5.64,24.46345188714318,1.123,2,5.7454237288135594,Health Care,Safe
EXC,0.015941539280173327,0.17973752917216548,1.0069591883980673,0.00015210353072754967,6.36,8.1,4.52,24.525084323341932,0.58,3,4.248064516129032,Utilities,Safe
EXPD,0.01677937229489224,0.19965325375860374,0.9966477585142871,7.312422661881028e-05,5.07,9.04,4.29,23.51833094220425,0.995,2,4.938666666666666,Industrials,Safe
EXPE,0.0228584934354485,0.3952931284428875,1.009111738686665,8.260181032857844e-05,2.73,11.42,7.24,23.939491297058773,1.832,2,4.690799999999999,Consumer Discretionary,Safe
EXR,0.019404396820276403,0.24722247843795508,1.0015351077153458,3.144630642635307e-05,4.89,3.87,4.91,24.248640577042515,0.918,1,4.796333333333333,Real Estate,Safe
F,0.021719521709930467,0.35480177045399214,0.9957712348909692,0.0015391424482668532,12.91,7.06,7.59,24.340026019787206,1.607,3,4.690799999999999,Consumer Discretionary,Risky
FANG,0.019894041265890484,0.28096731482084664,1.0032373530656888,4.379979700295647e-05,19.99,9.91,7.41,24.480674271736593,1.831,2,5.838636363636363,Energy,Risky
FAST,0.015605552130217807,0.22644985609739895,1.0064677567327551,7.518184861277651e-05,9.51,8.36,7.17,24.476370163038602,1.04,2,4.938666666666666,Industrials,Safe
FCX,0.023698565851297756,0.3458039138987283,0.9981267233656653,0.0002535779947198047,17.09,6.8,4.22,24.65624949507689,1.869,4,4.296296296296297,Materials,Risky
FDS,0.015098302315850224,0.20442197028297698,1.0005292008446116,1.5342973806938248e-05,3.74,6.2,5.57,23.58095153961147,0.762,1,8.912463768115943,Financials,Moderate
FDX,0.01645306487007427,0.2990073142813526,1.0028598231656132,2.8847788407772966e-05,5.73,8.5,4.91,24.85562869947273,1.239,2,4.938666666666666,Industrials,Safe
FE,0.013436703947680696,0.18719798298224574,1.00426322927147,0.00013771707421955055,12.64,10.75,4.12,23.851909253253485,0.466,3,4.248064516129032,Utilities,Safe
FFIV,0.015112480758658457,0.2721716146640398,1.0191697147356442,3.295913825417214e-05,4.33,7.71,4.26,23.519442952655844,1.103,1,4.803181818181818,Information Technology,Safe
FI,0.01436329565769292,0.18890575481589392,1.0183653612371875,1.9356073236718755e-05,5.16,10.21,3.84,25.617135078091525,0.928,2,8.912463768115943,Financials,Risky
FICO,0.02191808263269991,0.3124913960228615,1.0155096858560608,3.856815806538519e-06,4.88,9.11,6.1,24.5417871837994,1.411,2,4.803181818181818,Information Technology,Safe
FIS,0.016595362371148604,0.23144490981611798,1.008046574993998,9.600708601970712e-05,5.45,9.99,2.81,24.367246303580043,1.116,1,8.912463768115943,Financials,Moderate
FITB,0.019377808747441157,0.24454376375107492,1.0097487504893885,0.00015863629865838343,0.78,8.86,7.23,24.078588694900514,1.235,2,8.912463768115943,Financials,Moderate
FMC,0.028125552788396554,0.5161775742052025,0.9888542912688296,0.0004118051091219976,11.83,8.51,4.74,22.213170267611854,0.945,2,4.296296296296297,Materials,Risky
FOXA,0.01656887544727622,0.2110646943477374,1.0209375869567756,0.0001291406267454842,0.3,6.72,4.92,23.943564643815325,0.679,3,6.428421052631579,Communication Services,Safe
FRT,0.014677782856742674,0.18820887937111092,1.0033912251730042,7.009860850713488e-05,3.06,5.68,3.7,22.931734032241767,1.293,0,4.796333333333333,Real Estate,Safe
FSLR,0.03914017675856541,0.5258687170509034,1.0007646749350327,0.000182429655936799,6.04,6.08,5.19,23.338054080344556,1.517,2,4.803181818181818,Information Technology,Risky
FTNT,0.02285013797709528,0.37420707955265137,1.020492261007817,6.429441501737582e-05,3.69,8.7,3.57,25.129088295105735,0.968,2,4.803181818181818,Information Technology,Safe
FTV,0.015091334146987443,0.21082309818324635,1.0041729267116541,7.82941802726435e-05,14.31,10.66,2.93,24.01475653726258,1.212,1,4.938666666666666,Industrials,Safe
GD,0.013106796483754098,0.18309507255537188,1.0005907208695728,1.8064687416671368e-05,9.34,18.86,5.88,24.952723388424026,0.586,3,4.938666666666666,Industrials,Safe
GDDY,0.018217781252350764,0.2679675307671722,1.0230484285853758,5.655247925714897e-05,4.4,9.26,5.33,23.95696806819626,1.255,2,4.803181818181818,Information Technology,Safe
GE,0.02025329299684136,0.30178332463038315,1.0251937124314658,2.758228563413065e-05,13.44,12.73,6.32,26.102065814400984,1.196,2,4.938666666666666,Industrials,Safe
GEHC,0.019320605224043833,0.2863784947213058,1.0061093911401136,7.67458516671195e-05,2.74,14.21,4.51,24.40041193004249,1.315,2,5.7454237288135594,Health Care,Safe
GEN,0.01848208037463971,0.28725303929751095,1.0075588813850462,0.00023165461760493565,2.97,7.85,3.8,23.558510028552696,0.919,2,4.803181818181818,Information Technology,Safe
GILD,0.01748038832547759,0.2510846793047709,1.0083751196275967,4.924992104575946e-05,0.63,14.35,6.71,25.69692589492469,0.236,2,5.7454237288135594,Health Care,Safe
GIS,0.016359513688739103,0.19634550116339364,0.9985096887015573,0.00011862420923455513,9.39,13.42,3.19,24.255927229834594,0.055,2,4.580285714285714,Consumer Staples,Safe
GL,0.020896409728887837,0.6113482754979913,1.001352315300151,0.00012268135443290008,1.25,9.87,9.31,23.101150004200342,0.77,2,8.912463768115943,Financials,Risky
GLW,0.016478360859143316,0.2829637101789228,1.0200270983540374,0.00013301302526168296,8.38,4.47,4.64,24.44483543410096,1.019,2,4.803181818181818,Information Technology,Safe
GM,0.022196823855376448,0.3266025245044875,1.0110839303683565,0.0002977296420496626,8.2,14.07,4.75,24.576455501038122,1.434,4,4.690799999999999,Consumer Discretionary,Risky
GNRC,0.02868374962749937,0.3526898576734392,1.0069047800129125,0.00011702526249999433,7.22,9.34,5.37,22.777681893167973,1.499,2,4.938666666666666,Industrials,Safe
GOOGL,0.018290978821566425,0.28668465970976964,1.0105197344170174,1.351567865322445e-05,2.94,11.74,10.21,28.347059287132726,1.025,4,6.428421052631579,Communication Services,Risky
GPC,0.017156713848559935,0.30379461478578873,0.9961951086395385,6.63834164602586e-05,4.59,5.33,2.9,23.568696431946552,0.944,1,4.690799999999999,Consumer Discretionary,Safe
GPN,0.01957625067021745,0.2832832340342499,0.9940262299085723,8.503523620259251e-05,4.22,10.55,4.86,23.96260401940168,1.047,1,8.912463768115943,Financials,Risky
GRMN,0.014800501798627144,0.3464191606678617,1.0208921555085106,1.9639271035715165e-05,4.95,11.65,4.39,24.4966158429088,0.974,1,4.690799999999999,Consumer Discretionary,Safe
GS,0.017742595683031916,0.2600528689141036,1.0194599014673886,1.1865359927721603e-05,0.75,13.47,11.01,25.96429831107348,1.362,2,8.912463768115943,Financials,Moderate
GWW,0.015302669257725757,0.2144167529078673,1.008361452916401,5.04116372003318e-06,3.53,6.54,4.91,24.598471108113518,1.175,2,4.938666666666666,Industrials,Safe
HAL,0.022682144228196848,0.2778568587570805,0.9906324958142778,0.000392415227139623,10.21,6.79,6.84,23.801084011938922,1.861,2,5.838636363636363,Energy,Risky
HAS,0.0208056087733188,0.3029932533426268,1.009536898592479,0.00018250649679856236,1.2,3.38,2.7,22.907824959290256,0.492,2,4.690799999999999,Consumer Discretionary,Safe
HBAN,0.019354871787890707,0.2665010050644889,1.0113672661761683,0.0006977051750324066,1.45,7.68,7.25,23.88181296808964,1.098,2,8.912463768115943,Financials,Risky
HCA,0.019407348299902136,0.26354344597323537,1.0055400430002903,1.6553212273947517e-05,4.5,18.45,4.81,25.071010219638307,1.689,3,5.7454237288135594,Health Care,Risky
HD,0.016056292195593357,0.2070741249614343,1.0063595373010874,8.661974249103823e-06,3.43,6.53,2.65,26.68195922772643,1.09,2,4.690799999999999,Consumer Discretionary,Safe
HES,0.017593182263624045,0.22458433921507354,1.0013259260299339,4.5801921906964245e-05,19.37,6.09,6.5,24.516995991046745,1.219,2,5.838636363636363,Energy,Risky
HIG,0.014110108847978383,0.20209401926397902,1.0116619838332557,4.732624084339231e-05,1.35,9.25,6.18,24.25492993486867,0.907,1,8.912463768115943,Financials,Moderate
HII,0.017896378961990474,0.3896110500918803,0.9879432706502291,6.183438657787216e-05,11.55,16.71,5.7,22.633845248945697,0.478,1,4.938666666666666,Industrials,Risky
HLT,0.014970518916655216,0.18931843157439726,1.0131656710073713,2.402569551176304e-05,6.81,7.51,3.2,24.872990760098663,1.293,2,4.690799999999999,Consumer Discretionary,Safe
HOLX,0.016184785656522295,0.19777186202122227,0.9969000210667238,0.0001235411483173434,4.26,12.27,5.32,23.382230447275045,0.975,2,5.7454237288135594,Health Care,Safe
HON,0.014396363090789973,0.18707336240824993,1.0024476076620958,2.4010788452171694e-05,10.26,9.71,7.16,25.653132048518895,1.069,3,4.938666666666666,Industrials,Safe
HPQ,0.01925800837037484,0.31591921006149604,1.0052464422165936,0.00026910853659512424,0.23,5.88,4.48,24.066791655188712,1.113,2,4.803181818181818,Information Technology,Safe
HRL,0.015972387294280948,0.2585081351036797,0.9985226662935437,0.00016342526066447782,11.11,10.12,4.88,23.508982726515125,0.21,3,4.580285714285714,Consumer Staples,Safe
HSIC,0.01988563880555287,0.2624526573079469,1.001627469372392,0.00016793587535263667,2.77,5.95,5.78,22.897218752310806,0.902,3,5.7454237288135594,Health Care,Safe
HST,0.02037846044185592,0.22628399807293653,0.9955797952657003,0.0006139345914327766,3.2,4.7,4.95,23.15996828854088,1.328,1,4.796333333333333,Real Estate,Risky
HSY,0.018989400334892714,0.2541170356286991,0.9945384957015714,5.1289905360419816e-05,10.19,10.7,4.09,24.3103994966687,0.314,3,4.580285714285714,Consumer Staples,Safe
HUBB,0.020905049694024104,0.3027538582441083,1.007820706347154,2.4207348647023887e-05,8.7,6.07,3.17,23.67029887856901,0.938,0,4.938666666666666,Industrials,Safe
HUM,0.024706584658717022,0.40636400955292856,0.9832047480252364,5.825141514439395e-05,0.04,14.67,4.19,24.17495019764291,0.578,2,5.7454237288135594,Health Care,Risky
IBM,0.015356464172058493,0.25675672700070884,1.0170584877455697,1.83120792376774e-05,1.58,6.68,5.01,26.178924502169625,0.734,2,4.803181818181818,Information Technology,Safe
ICE,0.012499058791409483,0.16691222349096824,1.009902247101618,2.6829183246715433e-05,1.89,9.07,7.27,25.32357075389393,1.092,1,8.912463768115943,Financials,Moderate
IDXX,0.021603171830747357,0.2872049840000562,0.9938336183627398,1.518373726674948e-05,2.48,7.69,6.15,24.294279704824884,1.392,1,5.7454237288135594,Health Care,Safe
IEX,0.015147901208957875,0.22366399097564904,0.999258104497661,3.445794893375081e-05,13.79,11.75,5.11,23.382654899864978,0.982,1,4.938666666666666,Industrials,Safe
IFF,0.017771100731586453,0.2519386760590101,1.0026194922788725,7.883895631009568e-05,12.34,5.93,4.9,23.75303113859435,1.228,3,4.296296296296297,Materials,Safe
INCY,0.022394288525892918,0.3014578514118518,1.0042847180577086,0.0001635357358295242,3.15,15.97,4.47,23.33311476772668,0.76,1,5.7454237288135594,Health Care,Safe
INTC,0.02976826630524345,0.5360885358390556,0.9745285688420757,0.0006740981836545455,7.68,6.86,4.62,25.312958812044847,1.018,2,4.803181818181818,Information Technology,Risky
INTU,0.018890071279384725,0.29792659087390044,0.9991898765949953,8.630333007486143e-06,3.92,8.7,4.2,25.847479785110828,1.27,1,4.803181818181818,Information Technology,Safe
INVH,0.016237792595292247,0.20333973425244783,0.9986855098383405,0.00015633647918121739,6.45,4.97,4.59,23.7705537090907,1.026,2,4.796333333333333,Real Estate,Safe
IP,0.020043615541596456,0.3054677442670264,1.0164894408756868,0.00020327966464826088,13.63,6.53,2.05,24.09400504043604,0.983,3,4.296296296296297,Materials,Safe
IPG,0.018195051097337846,0.22067416279930124,0.995917603110558,0.0004509067634635635,0.03,4.87,3.99,23.01178157763891,1.129,1,6.428421052631579,Communication Services,Risky
IQV,0.021088542630951973,0.29451632327772587,0.9967640519300339,3.7641587117858367e-05,0.91,10.59,4.56,24.20732751235385,1.506,2,5.7454237288135594,Health Care,Safe
IR,0.018407780506738136,0.2643500934840272,1.0056620146794026,7.40135919280409e-05,2.15,6.36,2.1,24.22866272522615,1.478,1,4.938666666666666,Industrials,Safe
IRM,0.019500929539645172,0.2878561656060389,1.0152256929402121,6.344904736128839e-05,5.85,3.45,4.95,24.000349195715607,1.078,1,4.796333333333333,Real Estate,Safe
ISRG,0.01856867089434954,0.2726057969737324,1.0190509286176679,7.312920808915645e-06,2.68,9.81,5.54,26.032607215176704,1.429,1,5.7454237288135594,Health Care,Safe
IT,0.016202058165077533,0.21904124987597992,1.005928953356622,1.0351890550665566e-05,4.75,7.44,4.47,24.35366103305675,1.291,1,4.803181818181818,Information Technology,Safe
ITW,0.013276010183086967,0.15637349851197832,1.0011569279015828,1.3337065782058548e-05,10.31,10.06,5.89,25.06661026613073,1.149,2,4.938666666666666,Industrials,Safe
IVZ,0.022259407007230708,0.30680656339110834,1.0039713676453965,0.0005445999487518135,1.6,10.32,9.69,22.738410048799715,1.404,2,8.912463768115943,Financials,Risky
J,0.015859257008872037,0.2024268997765794,1.0074723004452968,5.254913029767416e-05,7.47,11.45,4.96,23.45357363434289,0.766,2,4.938666666666666,Industrials,Safe
JBHT,0.020678343941550267,0.27294912522268183,0.9954506641758502,5.4546993268103206e-05,2.56,6.92,4.86,23.48221592648553,1.155,1,4.938666666666666,Industrials,Safe
JBL,0.02117106722113136,0.3681808767589115,1.0096611199448282,8.84453940557598e-05,2.8,3.18,3.47,23.498438737382177,1.186,1,4.803181818181818,Information Technology,Safe
JCI,0.016626205645633108,0.27577582293268615,1.0156904040534591,8.639616167079573e-05,7.47,5.07,3.38,24.721486224605325,1.335,3,4.938666666666666,Industrials,Safe
JKHY,0.015383711773480744,0.17296959714696775,1.0015430496651987,3.7663346958892635e-05,4.47,8.73,5.46,23.286351156707106,0.655,0,8.912463768115943,Financials,Moderate
JNJ,0.01315150407280172,0.15881131072112012,1.0000687852280428,1.850783984969476e-05,0.94,13.03,6.13,26.721574410188662,0.463,4,5.7454237288135594,Health Care,Safe
JNPR,0.007712062515116556,0.2406195384303373,1.003211300462527,0.00031236663285739974,2.37,6.84,4.06,23.208575434956536,0.852,2,4.803181818181818,Information Technology,Risky
JPM,0.015409741377838964,0.23102298783213357,1.0172874192132277,1.2446673223548895e-05,2.44,14.03,10.83,27.31455815191894,1.09,3,8.912463768115943,Financials,Moderate
K,0.009114338322183542,0.23261865489547265,1.0150088026912578,9.931703077814624e-05,14.45,12.0,3.99,24.073811595674268,0.326,2,4.580285714285714,Consumer Staples,Safe
KDP,0.014995653061898616,0.18334736280907893,1.0010644621404683,0.00020772417204782768,8.95,10.92,4.42,24.55853474499129,0.627,2,4.580285714285714,Consumer Staples,Safe
KEY,0.022879455704138588,0.3287884960962266,1.0091802650675301,0.0007047693668639557,1.57,11.63,12.02,23.65525592377773,1.25,2,8.912463768115943,Financials,Risky
KEYS,0.018412839073712235,0.3142622853464914,1.0053483254897095,4.384085486539012e-05,4.59,1.4,2.96,24.018530635388327,1.099,0,4.803181818181818,Information Technology,Safe
KHC,0.015197547902304282,0.20595479585018703,0.9930288831503388,0.00022699394245270305,13.0,14.56,3.62,24.345660485486054,0.379,2,4.580285714285714,Consumer Staples,Safe
KIM,0.017178549835576682,0.20923370831992605,1.0041306524860936,0.0002985263099541807,4.54,2.54,4.13,23.430153839824488,1.52,0,4.796333333333333,Real Estate,Safe
KLAC,0.027163249156747855,0.4213904488438924,1.0104289937522268,1.0916766222644146e-05,5.11,4.57,3.39,25.24336661830625,1.291,0,4.803181818181818,Information Technology,Safe
KMB,0.01313413905071797,0.18031304575686496,1.0042734897249408,4.4795887514242756e-05,10.12,9.27,5.06,24.584985454520456,0.382,2,4.580285714285714,Consumer Staples,Safe
KMI,0.015081219709653896,0.21245831612603677,1.0173032329452552,0.00023187936117184132,8.35,9.85,5.07,24.82266412066208,0.935,2,5.838636363636363,Energy,Safe
KMX,0.0239590349381799,0.3194812740288497,1.0063892700807846,0.0001499220974055727,0.25,8.29,2.54,23.25188933360345,1.762,2,4.690799999999999,Consumer Discretionary,Safe
KO,0.011814201757008596,0.14193263712441836,1.0049464331640556,4.629925516849324e-05,9.24,10.56,4.35,26.463213078055553,0.575,3,4.580285714285714,Consumer Staples,Safe
KR,0.015736046175370343,0.22113396562634063,1.0126804842197668,0.0001087365472706035,7.04,10.85,4.91,24.541144740347203,0.502,2,4.580285714285714,Consumer Staples,Safe
L,0.013325625577519595,0.16994651004007688,1.0063064657266003,3.9360944930122825e-05,2.2,12.0,14.36,23.63481456623846,0.795,1,8.912463768115943,Financials,Moderate
LDOS,0.01590534524288007,0.26844928330743656,1.0086028741703117,6.1553659441465e-05,3.37,9.35,4.54,23.553343450027185,0.726,2,4.938666666666666,Industrials,Safe
LEN,0.02225359491211031,0.3133521450598807,0.9957830392080768,7.57318063807604e-05,11.49,8.66,5.87,24.158918610021146,1.71,2,4.690799999999999,Consumer Discretionary,Safe
LH,0.017568068647724845,0.21151069957228755,1.0036983786772447,3.022162583038441e-05,0.43,12.71,6.6,23.78024122378802,1.107,2,5.7454237288135594,Health Care,Safe
LHX,0.015336259687557703,0.19342600999511012,1.0005459516016573,2.4949757117859632e-05,10.22,9.35,4.64,24.389716093917166,0.741,2,4.938666666666666,Industrials,Safe
LII,0.02295314338364962,0.28723692145993845,1.0123499546403378,1.4916517490710849e-05,11.98,4.65,5.75,23.76227654921768,1.141,0,4.938666666666666,Industrials,Safe
LIN,0.012188466764250429,0.14770819235977015,1.0044964161135843,8.86412883853249e-06,8.24,1.31,2.09,26.11052771078768,0.951,2,4.296296296296297,Materials,Safe
LKQ,0.01758106024174085,0.2829943685861683,0.9940881056796941,0.00018528694434128526,4.03,4.13,2.83,23.11060658078342,1.272,1,4.690799999999999,Consumer Discretionary,Safe
LLY,0.02172323874037454,0.3043187986647237,1.0115310265852329,3.932428405772761e-06,2.58,13.08,7.96,27.450753847639536,0.335,3,5.7454237288135594,Health Care,Risky
LMT,0.013026717413825835,0.1963976879740574,1.0004680557341787,1.0874256781595383e-05,7.9,14.07,6.16,25.39028342626998,0.427,3,4.938666666666666,Industrials,Safe
LNT,0.014137965330982568,0.17879560540108044,1.0077608121073842,9.547995318348932e-05,6.79,5.25,5.07,23.553648124222825,0.536,0,4.248064516129032,Utilities,Safe
LOW,0.016325627115035643,0.21954493814048084,1.0064665022685342,1.7672142263304777e-05,3.42,6.1,2.41,25.64943197442347,1.115,2,4.690799999999999,Consumer Discretionary,Safe
LRCX,0.0279105003250255,0.43357109484943296,1.0049775748769965,0.00011829087859829681,4.28,4.18,3.76,25.30081563317049,1.541,1,4.803181818181818,Information Technology,Safe
LULU,0.024125234013671296,0.380797459741704,0.9924675498449386,4.7904837920229174e-05,1.78,7.9,4.42,24.469415929026546,1.21,2,4.690799999999999,Consumer Discretionary,Safe
LUV,0.024759750782566047,0.3516081872074281,1.0028448384246462,0.0004894037157281879,9.45,13.38,5.58,23.621459919696864,1.1,2,4.938666666666666,Industrials,Risky
LVS,0.020784340599066475,0.31371043180568825,0.9960040818678986,0.00017303211929810974,2.2,10.37,8.08,24.20527261620795,1.082,2,4.690799999999999,Consumer Discretionary,Safe
LW,0.022699001115647117,0.4746648264770029,0.9797259236107493,0.0003592987080489166,11.46,8.73,2.56,22.688264390934876,0.749,2,4.580285714285714,Consumer Staples,Risky
LYB,0.015701873988135003,0.187822411326082,0.9944714968891629,8.832007709165886e-05,14.19,2.24,3.41,23.89060303548301,1.071,2,4.296296296296297,Materials,Safe
LYV,0.019028184481534018,0.26458485754692773,1.017909909742699,6.621396027912064e-05,0.34,8.42,8.47,24.2160736308572,1.384,2,6.428421052631579,Communication Services,Safe
MA,0.012681473386185412,0.1621450150192916,1.0100421349790185,4.73889153109669e-06,1.61,7.95,6.57,26.98506091035674,1.102,4,8.912463768115943,Financials,Risky
MAA,0.016678218947524755,0.2012008044544163,1.0075346330025645,3.614067098496336e-05,3.33,3.12,5.23,23.744006202736472,0.898,1,4.796333333333333,Real Estate,Safe
MAR,0.016062345291727384,0.21593933749347013,1.009084113286446,1.9019935399382546e-05,7.14,8.48,3.7,25.0614192134057,1.586,2,4.690799999999999,Consumer Discretionary,Safe
MAS,0.01863355278383068,0.24022937597098085,1.006074383299754,0.00010916244505040308,11.05,6.42,4.8,23.475270652754684,1.249,1,4.938666666666666,Industrials,Safe
MCD,0.014492259356259333,0.1810266243705298,1.001710046669971,1.5748073166034804e-05,8.39,12.53,4.64,26.105018610990932,0.706,3,4.690799999999999,Consumer Discretionary,Safe
MCHP,0.026133713246778125,0.3871345316719619,0.9859971210407927,0.00021835515829542456,14.04,8.07,7.44,24.16261321313822,1.517,1,4.803181818181818,Information Technology,Risky
MCK,0.016498789839098842,0.25349182689565075,1.0082132223012839,1.0040609201973061e-05,1.67,7.23,4.16,25.11495033675161,0.512,2,5.7454237288135594,Health Care,Safe
MCO,0.014994090252248331,0.20389588527141567,1.010552466407901,8.040414713459934e-06,1.66,6.17,6.79,25.22878265644151,1.335,2,8.912463768115943,Financials,Moderate
MDLZ,0.014820326585652518,0.1853231332709604,0.9938839766462974,8.974243539281879e-05,9.3,9.03,3.65,25.166956593639725,0.512,3,4.580285714285714,Consumer Staples,Safe
MDT,0.014523824051924848,0.19347596752076893,1.0032598707642235,5.2833713276861193e-05,1.82,13.39,6.95,25.5185934655045,0.823,3,5.7454237288135594,Health Care,Safe
MET,0.015870704159691412,0.21481712823427987,1.0084015131185602,5.751904360173968e-05,0.5,7.17,7.42,24.790260412716126,1.03,2,8.912463768115943,Financials,Moderate
META,0.022427337088979846,0.35317164142641083,1.023606965105812,8.937278903020448e-06,2.41,21.64,8.68,28.137639903354497,1.231,4,6.428421052631579,Communication Services,Risky
MGM,0.02291475742562751,0.36453518103963933,0.9928432838361566,0.00044297324348776087,0.97,12.67,10.63,22.972179804541632,2.193,2,4.690799999999999,Consumer Discretionary,Risky
MHK,0.02357364244591264,0.38477141884558996,1.005786249098048,9.919092735702703e-05,6.11,3.46,4.16,22.708244423962824,1.445,2,4.690799999999999,Consumer Discretionary,Safe
MKC,0.01709742825907435,0.22421980913757134,1.0060319728178402,8.378609127900237e-05,8.61,13.49,3.94,23.846400010551864,0.711,2,4.580285714285714,Consumer Staples,Safe
MKTX,0.02179899255159869,0.33073576134234445,0.9899611877466135,6.04531954504885e-05,1.84,5.93,6.1,22.713054529245422,1.046,0,8.912463768115943,Financials,Risky
MLM,0.018969929661799338,0.2314199060310475,1.0025631564625335,1.564607660174227e-05,14.07,6.0,3.82,24.078266807785766,0.887,2,4.296296296296297,Materials,Safe
MMC,0.012264531260771913,0.1412878682108979,1.0064088253987056,1.4999356049928454e-05,0.19,11.03,8.76,25.490690917586644,0.943,2,8.912463768115943,Financials,Moderate
MMM,0.01718608260328859,0.3231914117952103,1.0197722928078925,5.455420196538128e-05,19.53,16.82,6.51,25.14561485464751,1.017,5,4.938666666666666,Industrials,Risky
MNST,0.01760437834727222,0.2388477006247573,0.994399431294147,0.0001248698357201588,15.51,12.72,4.66,24.70647733140027,0.711,1,4.580285714285714,Consumer Staples,Safe
MO,0.013015234323209043,0.1782029449039735,1.0121127996542956,9.598625328433438e-05,6.61,15.71,5.56,25.296859942257417,0.606,3,4.580285714285714,Consumer Staples,Safe
MOH,0.022513223453068516,0.40396692231292153,0.9908929903465415,3.444620816131139e-05,0.28,17.47,5.09,23.545098167260587,0.564,1,5.7454237288135594,Health Care,Risky
MOS,0.025467932669732563,0.3339702636643923,0.9926083188091236,0.0006108325670998511,18.98,11.74,6.57,22.723937865565112,1.352,2,4.296296296296297,Materials,Risky
MPC,0.023649763152390577,0.30254560496241006,1.0005726576269502,5.880806617786704e-05,16.12,8.13,2.81,24.542731204438706,1.376,3,5.838636363636363,Energy,Risky
MPWR,0.03425845247746286,0.5453612407551637,1.0052923952142099,2.4101525725473736e-05,4.33,7.04,7.66,24.044181486495965,1.038,0,4.803181818181818,Information Technology,Risky
MRK,0.015493381138092838,0.2265015931208691,0.9913404247681238,4.308112862269226e-05,2.89,11.4,5.67,26.1841313825687,0.363,2,5.7454237288135594,Health Care,Safe
MRNA,0.0429740657064136,0.6416111735489216,0.9611205435827176,0.000526173401495175,2.77,12.18,4.21,23.181028257070693,1.862,2,5.7454237288135594,Health Care,Risky
MS,0.01643046327765237,0.26414849652275657,1.0163621665438536,3.319612642775842e-05,1.28,11.83,11.71,26.062096350330968,1.345,2,8.912463768115943,Financials,Moderate
MSCI,0.01708369555020935,0.2682556811458144,1.0026073097596362,1.1667001627418081e-05,2.33,5.46,6.6,24.545766522871084,1.186,1,8.912463768115943,Financials,Moderate
MSFT,0.01495901026400387,0.2084775702071333,1.0032936997566269,7.238247030137059e-06,1.65,7.61,4.25,28.691595724717157,0.914,3,4.803181818181818,Information Technology,Risky
MSI,0.012939093137931033,0.18765020315712455,1.0136184414823017,1.0066530366719582e-05,5.57,7.45,4.85,24.990730355243837,1.043,2,4.803181818181818,Information Technology,Safe
MTB,0.019384367823667925,0.266648544550053,1.0144226157226113,3.4691612922359436e-05,2.01,11.55,11.7,24.158146577625295,0.728,1,8.912463768115943,Financials,Moderate
MTCH,0.025461662261910566,0.37826744647833044,0.9975269333358147,0.0006803680485974593,1.3,9.0,6.6,22.74619675881949,1.435,2,6.428421052631579,Communication Services,Risky
MTD,0.02115904956035171,0.31714527216168364,1.004298054820797,5.082135410264912e-06,0.95,6.71,3.07,24.001749596400867,1.152,0,5.7454237288135594,Health Care,Safe
MU,0.03248674223188991,0.5354820147373149,1.005418102372618,0.0002183332210874888,8.88,5.03,4.69,25.337167789867863,1.228,2,4.803181818181818,Information Technology,Risky
